sample_id,ox_code,src_code,population,country,location,site,contributor,contact,year,m_s,sex,n_sequences,mean_coverage,ebi_sample_acc,latitude,longitude,sample_set,taxon,phase2_population,primary_taxon,year_original,year_numeric,taxon_marker_based_handoff,primary_taxon_marker_based_handoff,population_id,population_id_source,population_defined,sex_normalized,known_male_for_x_fallback
AQ0012-C,AQ0012-C,TL58.1,GQgam,Equatorial Guinea,,Bioko,Igor Sharakhov,Igor Sharakhov,2002,S,F,112175226,36.27,ERS156407,3.7,8.7,AG1000G-PHASE2-AR1,gambiae,GQgam,TRUE,2002,2002,gambiae,TRUE,GQgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AQ0013-C,AQ0013-C,TL58.4,GQgam,Equatorial Guinea,,Bioko,Igor Sharakhov,Igor Sharakhov,2002,S,F,118000462,37.93,ERS156423,3.7,8.7,AG1000G-PHASE2-AR1,gambiae,GQgam,TRUE,2002,2002,gambiae,TRUE,GQgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AQ0014-C,AQ0014-C,TL9.1,GQgam,Equatorial Guinea,,Bioko,Igor Sharakhov,Igor Sharakhov,2002,S,F,96324592,31.07,ERS156416,3.7,8.7,AG1000G-PHASE2-AR1,gambiae,GQgam,TRUE,2002,2002,gambiae,TRUE,GQgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AQ0015-C,AQ0015-C,TL9.2,GQgam,Equatorial Guinea,,Bioko,Igor Sharakhov,Igor Sharakhov,2002,S,F,134396680,41.6,ERS156398,3.7,8.7,AG1000G-PHASE2-AR1,gambiae,GQgam,TRUE,2002,2002,gambiae,TRUE,GQgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0089-C,AC0089-C,1_A1,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,94035400,30.28,ERS223947,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0090-C,AC0090-C,1_A4,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,109522970,34.43,ERS223917,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0091-C,AC0091-C,1_A5,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,86481608,27.27,ERS224027,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0092-C,AC0092-C,1_A8,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,101330674,32.73,ERS223956,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0093-C,AC0093-C,1_A10,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,117315684,38.3,ERS223969,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0094-C,AC0094-C,1_A12,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,105491856,31.78,ERS223926,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0095-C,AC0095-C,1_B2,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,106048336,33.34,ERS224048,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0096-C,AC0096-C,1_B3,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,88028600,28.59,ERS223954,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0097-C,AC0097-C,1_B4,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,110267524,35.86,ERS223817,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0098-C,AC0098-C,1_B8,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,98981950,31.9,ERS223928,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0099-C,AC0099-C,1_B11,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,103255648,32.44,ERS223835,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0100-C,AC0100-C,1_B12,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,100357386,30.9,ERS223932,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0101-C,AC0101-C,1_C3,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,107673084,34.22,ERS223829,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0102-C,AC0102-C,1_C4,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,107744558,35.08,ERS223837,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0103-C,AC0103-C,1_C7,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,102932858,33.59,ERS223986,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0104-C,AC0104-C,1_C11,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,89482314,27.84,ERS223888,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0105-C,AC0105-C,1_C12,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,115673294,38.09,ERS223788,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0106-C,AC0106-C,1_D2,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,106965458,34.07,ERS223981,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0107-C,AC0107-C,1_D3,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,113322186,35.19,ERS223960,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0108-C,AC0108-C,1_D4,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,85652796,27.35,ERS223899,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0109-C,AC0109-C,1_D5,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,107012390,34.02,ERS223879,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0110-C,AC0110-C,1_D6,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,108895914,34.86,ERS224062,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0111-C,AC0111-C,1_D7,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,93939172,29.73,ERS223920,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0112-C,AC0112-C,1_D9,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,100571182,33.12,ERS223809,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0113-C,AC0113-C,1_D12,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,93009946,30.28,ERS223989,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0114-C,AC0114-C,1_E1,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,91092212,30.18,ERS223918,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0115-C,AC0115-C,1_E3,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,99332020,32.38,ERS223892,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0116-C,AC0116-C,1_E4,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,98900896,32.1,ERS223914,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0117-C,AC0117-C,1_E7,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,90270436,29.11,ERS223985,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0118-C,AC0118-C,1_E10,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,85987806,27.52,ERS223959,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0119-C,AC0119-C,1_E11,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,101932378,32.83,ERS223784,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0120-C,AC0120-C,1_E12,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,87428636,27.98,ERS223752,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0121-C,AC0121-C,1_F1,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,111900508,35.66,ERS223824,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0122-C,AC0122-C,1_F2,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,107330188,34.16,ERS223939,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0123-C,AC0123-C,1_F3,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,91715112,28.99,ERS223872,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0124-C,AC0124-C,1_F4,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,97121140,31.05,ERS223863,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0125-C,AC0125-C,1_F6,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,125997246,39.15,ERS223801,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0126-C,AC0126-C,1_F7,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,88489128,29.21,ERS223944,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0127-C,AC0127-C,1_F9,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,94829928,31.07,ERS223957,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0128-C,AC0128-C,1_F11,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,92912148,30.2,ERS223927,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0129-C,AC0129-C,1_F12,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,96976052,31.19,ERS223968,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0130-C,AC0130-C,1_G1,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,100361652,32.91,ERS223842,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0131-C,AC0131-C,1_G3,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,116888076,37.01,ERS223845,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0132-C,AC0132-C,1_G4,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,85634032,27.85,ERS223895,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0133-C,AC0133-C,1_G7,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,94947786,30.58,ERS223921,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0134-C,AC0134-C,1_G10,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,180933378,55.75,ERS224002,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0135-C,AC0135-C,1_G11,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,90153942,27.88,ERS223850,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0136-C,AC0136-C,1_G12,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,107059698,34.19,ERS223754,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0137-C,AC0137-C,1_H1,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,95179730,29.72,ERS223975,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0138-C,AC0138-C,1_H2,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,91399874,30.35,ERS223865,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0139-C,AC0139-C,1_H3,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,91630238,29.16,ERS223958,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0140-C,AC0140-C,1_H8,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,74409468,24.17,ERS223897,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0141-C,AC0141-C,1_H11,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,108132446,34.96,ERS224049,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0142-C,AC0142-C,2_A1,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,95546676,31.14,ERS223886,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0143-C,AC0143-C,2_A2,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,115154756,37.45,ERS223785,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0144-C,AC0144-C,2_A6,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,85728366,28.32,ERS223851,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0145-C,AC0145-C,2_A9,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,100722028,32.76,ERS223882,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0146-C,AC0146-C,2_B1,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,81683160,27.21,ERS223841,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0147-C,AC0147-C,2_B4,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,103067954,33.37,ERS223889,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0148-C,AC0148-C,2_B6,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,85836806,28.56,ERS223904,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0149-C,AC0149-C,2_B7,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,83861158,27.25,ERS223915,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0150-C,AC0150-C,2_B8,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,115980372,38.25,ERS223885,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0151-C,AC0151-C,2_B10,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,88088890,28.72,ERS223937,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0152-C,AC0152-C,2_B11,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,106332160,34.99,ERS223870,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0153-C,AC0153-C,2_B12,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,86006636,28.51,ERS223848,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0154-C,AC0154-C,2_C2,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,102685954,30.94,ERS223935,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0155-C,AC0155-C,2_C3,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,102374840,30.11,ERS223748,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0156-C,AC0156-C,2_C4,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,99395636,31.16,ERS223931,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0157-C,AC0157-C,2_C6,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,100742162,31.74,ERS223942,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0158-C,AC0158-C,2_C7,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,93641794,30.52,ERS223857,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0159-C,AC0159-C,2_C8,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,112933872,36.25,ERS223953,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0160-C,AC0160-C,2_C12,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,124004896,39.51,ERS223880,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0161-C,AC0161-C,2_D4,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,107974166,34.01,ERS223780,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0162-C,AC0162-C,2_D5,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,97016692,30.88,ERS223978,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0163-C,AC0163-C,2_D8,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,88814484,28.46,ERS223966,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0164-C,AC0164-C,2_D9,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,101111214,32.89,ERS223755,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0166-C,AC0166-C,2_E1,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,104830328,31.12,ERS223751,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0167-C,AC0167-C,2_E2,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,104900694,34.95,ERS223905,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0168-C,AC0168-C,2_E3,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,101137204,30.42,ERS223964,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
AC0169-C,AC0169-C,2_E5,UGgam,Uganda,,Nagongera,Martin Donnelly,Craig Wilding,2012,S,F,100146748,32.29,ERS223876,0.77,34.026,AG1000G-PHASE2-AR1,gambiae,UGgam,TRUE,2012,2012,gambiae,TRUE,UGgam,PHASE2_RELEASE_POPULATION,TRUE,f,FALSE
